ID,LASTNAME,FIRSTNAME,STATE,PHONE,EMAIL,GRADYEAR,GPA,PROGRAM,NEWSLETTER
920250,Herman, Yuko, Virginia, (571) 555-6452, yherman@alumni.rouxacademy.com,2008,2.05, Graphic Design, NO
849465,Levine, Marybelle, Oregon, (971) 555-9325, mlevine@alumni.rouxacademy.com,2000,3.27, Graphic Design, YES
924882,Hayes, Cory, Florida, (863) 555-4185, chayes2@alumni.rouxacademy.com,2005,2.64, Fashion and Textile Design, YES
116377,West, Gilma, California, (619) 555-5252, gwest@alumni.rouxacademy.com,2004,2.61, Fashion and Textile Design, NO
112121,Petersen, Heide, North Carolina, (828) 555-8832, hpetersen@alumni.rouxacademy.com,2003,2.37, Fashion and Textile Design, NO
738891,Shepard, Leon, California, (510) 555-5999, lshepard@alumni.rouxacademy.com,2008,2.57, Photography, YES
718920,Norton, Sheree, Illinois, (773) 555-7479, snorton2@alumni.rouxacademy.com,2001,3.54, Photography, NO
951027,Cote, Katheryn, Virginia, (757) 555-8265, kcote@alumni.rouxacademy.com,2008,2.15, Fashion and Textile Design, NO
706167,Barnett, Keiko, California, (916) 555-2004, kbarnett@alumni.rouxacademy.com,2007,3.02, Photography, NO
990274,Hughes, Palmira, Connecticut, (475) 555-2122, phughes@alumni.rouxacademy.com,2004,3.44, Fine Art and Visual Culture, NO
830023,Carroll, Leigha, Illinois, (872) 555-0336, lcarroll@alumni.rouxacademy.com,2011,2.05, Fine Art and Visual Culture, YES
242442,Donaldson, Ezekiel, New Jersey, (609) 555-7584, edonaldson@alumni.rouxacademy.com,2011,2.2, Fine Art and Visual Culture, NO
471168,Greer, Emmie, Connecticut, (860) 555-1060, egreer@alumni.rouxacademy.com,2000,2.42, Photography, NO
281211,Phelps, Alisha, Washington, (360) 555-5299, aphelps@alumni.rouxacademy.com,2002,3.84, Graphic Design, YES
916084,Short, Joey, Vermont, (802) 555-7078, jshort@alumni.rouxacademy.com,2005,3.26, Fine Art and Visual Culture, NO
62147,Norris, Florene, New York, (718) 555-2674, fnorris@alumni.rouxacademy.com,2003,2.57, Fashion and Textile Design, YES
322183,Trevino, Janell, Kansas, (785) 555-9883, jtrevino@alumni.rouxacademy.com,2004,3.2, Photography, YES
549345,Valencia, Denver, North Carolina, (919) 555-4963, dvalencia@alumni.rouxacademy.com,2011,3.82, Fashion and Textile Design, YES
593762,Barry, Inga, Texas, (430) 555-4229, ibarry@alumni.rouxacademy.com,2002,3.99, Graphic Design, NO
557945,Phelps, Alla, Iowa, (641) 555-2377, aphelps2@alumni.rouxacademy.com,2011,2.46, Fine Art and Visual Culture, YES
490983,Molina, Jacques, North Carolina, (910) 555-0992, jmolina@alumni.rouxacademy.com,2007,3.59, Fashion and Textile Design, YES
550665,Thomas, Dara, California, (707) 555-6489, dthomas@alumni.rouxacademy.com,2004,2.41, Animation, NO
945594,Hester, Suzan, Oklahoma, (580) 555-7222, shester@alumni.rouxacademy.com,2003,3.46, Photography, YES
263778,Abbott, Elayne, Washington, (509) 555-5810, eabbott@alumni.rouxacademy.com,2011,2.11, Photography, YES
876603,Lynch, Janel, Missouri, (660) 555-5060, jlynch@alumni.rouxacademy.com,2008,2.76, Fashion and Textile Design, NO
192378,Lowery, Liliana, New York, (929) 555-7980, llowery@alumni.rouxacademy.com,2005,2.68, Fashion and Textile Design, YES
736953,Guthrie, Paulene, Kansas, (785) 555-4386, pguthrie@alumni.rouxacademy.com,2000,3.57, Photography, NO
384917,Mcconnell, Meridith, Missouri, (417) 555-5344, mmcconnell3@alumni.rouxacademy.com,2003,2.05, Photography, YES
197357,Logan, Larraine, Minnesota, (763) 555-0013, llogan@alumni.rouxacademy.com,2004,2.29, Photography, NO
985460,Frank, Dorian, Kentucky, (502) 555-7431, dfrank@alumni.rouxacademy.com,2003,3.87, Photography, YES
511715,Kramer, Bernie, Maine, (207) 555-3081, bkramer@alumni.rouxacademy.com,2006,3.65, Fine Art and Visual Culture, YES
825579,Good, Zachery, Alabama, (938) 555-7256, zgood@alumni.rouxacademy.com,2008,3.28, Animation, NO
870542,Cardenas, China, Louisiana, (504) 555-7019, ccardenas@alumni.rouxacademy.com,2007,3.88, Fine Art and Visual Culture, NO
712901,Mathews, Carolann, California, (916) 555-5742, cmathews@alumni.rouxacademy.com,2009,2.34, Animation, YES
153656,Dunlap, Sandi, Washington D.C., (202) 555-5762, sdunlap@alumni.rouxacademy.com,2008,2.97, Fashion and Textile Design, YES
702359,Forbes, Caterina, West Virginia, (304) 555-6703, cforbes@alumni.rouxacademy.com,2009,2.89, Photography, NO
563833,Mccarty, Melida, Iowa, (712) 555-5082, mmccarty@alumni.rouxacademy.com,2008,2.05, Animation, YES
90409,Ingram, Tristan, Texas, (832) 555-9398, tingram@alumni.rouxacademy.com,2011,2.22, Fine Art and Visual Culture, YES
97072,Dejesus, Kary, Nevada, (775) 555-1463, kdejesus2@alumni.rouxacademy.com,2008,2.62, Animation, YES
528520,Alvarado, Aleida, New Hampshire, (603) 555-1150, aalvarado@alumni.rouxacademy.com,2005,2.62, Photography, YES
282182,Rodriguez, Bethel, California, (424) 555-1223, brodriguez@alumni.rouxacademy.com,2000,2.54, Graphic Design, YES
816532,Andrews, Elba, New York, (716) 555-2401, eandrews@alumni.rouxacademy.com,2009,3.5, Graphic Design, NO
227596,Watson, Sheridan, Florida, (904) 555-9046, swatson2@alumni.rouxacademy.com,2002,3.72, Photography, NO
598968,Odonnell, Tamekia, Texas, (361) 555-9674, todonnell@alumni.rouxacademy.com,2008,2.09, Graphic Design, NO
11904,Clemons, Ona, Texas, (432) 555-0826, oclemons@alumni.rouxacademy.com,2011,2.2, Animation, YES
13693,Kelley, Theron, Arkansas, (870) 555-4563, tkelley@alumni.rouxacademy.com,2004,2.3, Photography, YES
728393,Hess, Sasha, Florida, (954) 555-1097, shess2@alumni.rouxacademy.com,2001,2.76, Fashion and Textile Design, NO
987566,Simmons, Shonna, New Jersey, (609) 555-3605, ssimmons@alumni.rouxacademy.com,2005,3.16, Photography, YES
153723,Reynolds, Donita, California, (707) 555-1716, dreynolds@alumni.rouxacademy.com,2007,3.52, Photography, YES
921012,Morrow, Tracy, Florida, (305) 555-5252, tmorrow@alumni.rouxacademy.com,2010,2.12, Fine Art and Visual Culture, YES
804817,Chang, Bernarda, Michigan, (947) 555-4264, bchang@alumni.rouxacademy.com,2002,3.53, Graphic Design, YES
955912,Lewis, Alishia, Michigan, (517) 555-0950, alewis2@alumni.rouxacademy.com,2002,3.99, Graphic Design, YES
594092,Boyer, Kimbery, Ohio, (216) 555-8219, kboyer@alumni.rouxacademy.com,2005,2.25, Fashion and Textile Design, YES
452851,Yates, Hester, Mississippi, (228) 555-6944, hyates@alumni.rouxacademy.com,2002,2.47, Photography, YES
277258,Compton, Kathleen, Kansas, (785) 555-9276, kcompton2@alumni.rouxacademy.com,2011,2.06, Fine Art and Visual Culture, NO
74242,Bowers, Enoch, Missouri, (417) 555-0309, ebowers@alumni.rouxacademy.com,2008,2.57, Photography, YES
567516,Castro, Ilse, Missouri, (417) 555-3759, icastro@alumni.rouxacademy.com,2008,3.2, Fine Art and Visual Culture, YES
878336,Farley, Gaylord, New Jersey, (732) 555-2836, gfarley2@alumni.rouxacademy.com,2001,2.2, Photography, YES
841106,Holloway, Kathey, New York, (518) 555-0797, kholloway@alumni.rouxacademy.com,2008,2.62, Animation, NO
368327,Miles, Major, Ohio, (740) 555-6386, mmiles3@alumni.rouxacademy.com,2000,2.1, Animation, YES
542677,Hopper, Tiffiny, Virginia, (703) 555-4337, thopper@alumni.rouxacademy.com,2009,2.58, Fashion and Textile Design, NO
439945,Lane, Arnoldo, Louisiana, (225) 555-6580, alane2@alumni.rouxacademy.com,2005,3.75, Photography, NO
369592,Sweet, Karima, Iowa, (319) 555-7450, ksweet@alumni.rouxacademy.com,2007,3.83, Graphic Design, YES
530459,Hess, Ilona, New Jersey, (856) 555-9616, ihess@alumni.rouxacademy.com,2010,3.93, Graphic Design, YES
31366,Lewis, Anitra, Minnesota, (952) 555-3366, alewis3@alumni.rouxacademy.com,2010,2.02, Graphic Design, YES
375818,Gentry, Nolan, California, (925) 555-6735, ngentry@alumni.rouxacademy.com,2008,3.11, Photography, YES
748940,Webb, Trudi, Ohio, (216) 555-2663, twebb2@alumni.rouxacademy.com,2002,2.04, Fine Art and Visual Culture, NO
690058,Kemp, Marva, Michigan, (947) 555-6133, mkemp@alumni.rouxacademy.com,2002,3.64, Graphic Design, YES
33530,Lindsay, Germaine, Illinois, (773) 555-9859, glindsay@alumni.rouxacademy.com,2006,3.54, Fashion and Textile Design, NO
574553,Hebert, Ambrose, California, (831) 555-6769, ahebert@alumni.rouxacademy.com,2009,3.49, Fine Art and Visual Culture, NO
49804,Fox, Christian, Kansas, (316) 555-5377, cfox2@alumni.rouxacademy.com,2002,2.56, Animation, YES
624647,Ewing, Marianna, Indiana, (812) 555-6111, mewing@alumni.rouxacademy.com,2004,3.31, Fine Art and Visual Culture, NO
536294,Hayden, Nicki, Michigan, (231) 555-7132, nhayden@alumni.rouxacademy.com,2010,2.97, Fine Art and Visual Culture, YES
498375,Baird, Jacalyn, New York, (929) 555-5812, jbaird@alumni.rouxacademy.com,2008,2.74, Fashion and Textile Design, YES
31119,Beck, Mariana, Wisconsin, (414) 555-9124, mbeck2@alumni.rouxacademy.com,2000,3.44, Fashion and Textile Design, NO
784266,Bennett, Alden, California, (424) 555-8270, abennett2@alumni.rouxacademy.com,2005,3.73, Animation, YES
866444,Estrada, Taisha, California, (619) 555-9365, testrada@alumni.rouxacademy.com,2005,2.87, Photography, YES
828895,Frederick, Mabel, Texas, (512) 555-0542, mfrederick@alumni.rouxacademy.com,2007,3.22, Fine Art and Visual Culture, YES
797234,Anderson, Elly, Pennsylvania, (717) 555-0607, eanderson@alumni.rouxacademy.com,2010,2.36, Graphic Design, YES
212255,Bowman, Madeline, California, (213) 555-5312, mbowman@alumni.rouxacademy.com,2008,2.53, Animation, NO
78191,Dalton, Mohamed, Wisconsin, (414) 555-4003, mdalton@alumni.rouxacademy.com,2003,3.52, Photography, NO
748040,Dalton, Lorine, California, (949) 555-1724, ldalton@alumni.rouxacademy.com,2009,2.13, Animation, NO
894419,Weaver, Frances, Minnesota, (320) 555-1266, fweaver@alumni.rouxacademy.com,2003,3.85, Fashion and Textile Design, NO
373521,Merrill, Stefanie, Tennessee, (615) 555-3924, smerrill@alumni.rouxacademy.com,2006,3.03, Fashion and Textile Design, YES
387606,Bernard, Birgit, Georgia, (706) 555-3222, bbernard@alumni.rouxacademy.com,2001,2.41, Animation, YES
859511,Mcintyre, Shantelle, Oregon, (971) 555-6911, smcintyre@alumni.rouxacademy.com,2003,3.59, Animation, YES
991428,Martin, Ellena, Oklahoma, (918) 555-6008, emartin@alumni.rouxacademy.com,2003,2.92, Fashion and Textile Design, YES
934483,Duncan, Karrie, Illinois, (708) 555-7269, kduncan@alumni.rouxacademy.com,2000,2.58, Graphic Design, YES
512546,Whitaker, Rosalia, North Dakota, (701) 555-8155, rwhitaker@alumni.rouxacademy.com,2010,3.95, Graphic Design, NO
652765,Moss, Nery, New York, (212) 555-7916, nmoss@alumni.rouxacademy.com,2006,3.86, Photography, NO
511071,Mendez, Jinny, Utah, (435) 555-9544, jmendez@alumni.rouxacademy.com,2000,3.57, Animation, YES
117947,Jimenez, Sherrill, Connecticut, (475) 555-3943, sjimenez@alumni.rouxacademy.com,2010,3.96, Fine Art and Visual Culture, YES
215152,Boone, Ronda, Illinois, (331) 555-6065, rboone@alumni.rouxacademy.com,2000,3.49, Animation, YES
67359,Ross, Enid, Illinois, (708) 555-7144, eross@alumni.rouxacademy.com,2004,3.82, Graphic Design, YES
587577,Petty, Lawana, Florida, (863) 555-2466, lpetty@alumni.rouxacademy.com,2007,2.35, Fashion and Textile Design, YES
890789,Robertson, Ruth, Utah, (801) 555-8259, rrobertson@alumni.rouxacademy.com,2002,3.53, Graphic Design, NO
187454,Walton, Rosalva, Virginia, (703) 555-4743, rwalton@alumni.rouxacademy.com,2001,3.03, Graphic Design, YES
344169,Michael, Georgene, Nebraska, (402) 555-5861, gmichael@alumni.rouxacademy.com,2007,2.93, Graphic Design, NO
979526,Alvarado, Charis, Ohio, (614) 555-6173, calvarado@alumni.rouxacademy.com,2004,2.95, Fine Art and Visual Culture, YES
514519,Robinson, Marjory, Kentucky, (606) 555-1331, mrobinson@alumni.rouxacademy.com,2002,2.05, Graphic Design, YES
375250,Garrett, Trinidad, Iowa, (712) 555-3172, tgarrett@alumni.rouxacademy.com,2002,2.81, Animation, NO
881540,Whitehead, Nilda, Florida, (407) 555-3950, nwhitehead@alumni.rouxacademy.com,2008,2.51, Fashion and Textile Design, NO
923148,Torres, Shanice, Vermont, (802) 555-8188, storres2@alumni.rouxacademy.com,2007,3.97, Animation, YES
724568,Pollard, Concha, Mississippi, (769) 555-0439, cpollard@alumni.rouxacademy.com,2000,2.75, Animation, NO
517316,Carter, Angeles, New Jersey, (856) 555-9969, acarter@alumni.rouxacademy.com,2008,2.95, Graphic Design, YES
43029,Vinson, Dirk, Pennsylvania, (814) 555-9149, dvinson@alumni.rouxacademy.com,2010,3.48, Animation, YES
88162,Barton, Arlie, Maryland, (301) 555-8497, abarton@alumni.rouxacademy.com,2007,3.89, Animation, YES
644102,Thompson, Kathline, New Hampshire, (603) 555-2575, kthompson3@alumni.rouxacademy.com,2005,3.58, Photography, NO
690516,Richard, Babara, North Dakota, (701) 555-9952, brichard@alumni.rouxacademy.com,2011,3.57, Photography, NO
314532,Leach, Stefanie, Texas, (409) 555-2181, sleach@alumni.rouxacademy.com,2003,3.33, Fashion and Textile Design, YES
927729,Skinner, Jeremy, Ohio, (330) 555-7098, jskinner@alumni.rouxacademy.com,2003,2.42, Fashion and Textile Design, YES
403671,Washington, Dusti, Minnesota, (952) 555-8584, dwashington@alumni.rouxacademy.com,2000,3.01, Fine Art and Visual Culture, YES
414630,Skinner, Dexter, Tennessee, (901) 555-8291, dskinner@alumni.rouxacademy.com,2011,2.23, Photography, YES
131890,Gaines, Jacquelyne, Minnesota, (763) 555-5157, jgaines@alumni.rouxacademy.com,2006,2.81, Fine Art and Visual Culture, NO
428731,Strickland, Walker, Missouri, (660) 555-8024, wstrickland@alumni.rouxacademy.com,2008,3.52, Fine Art and Visual Culture, NO
525652,Lane, Jill, West Virginia, (681) 555-0338, jlane@alumni.rouxacademy.com,2000,2.05, Fashion and Textile Design, YES
564249,Gibson, Logan, New Hampshire, (603) 555-4577, lgibson2@alumni.rouxacademy.com,2010,3.54, Fine Art and Visual Culture, NO
474376,Fleming, Carol, Minnesota, (218) 555-9269, cfleming2@alumni.rouxacademy.com,2000,3.11, Fine Art and Visual Culture, YES
903835,Vance, Anh, California, (530) 555-8388, avance@alumni.rouxacademy.com,2007,2.02, Animation, NO
418394,Santiago, Jolanda, Indiana, (260) 555-3136, jsantiago2@alumni.rouxacademy.com,2011,3.79, Fine Art and Visual Culture, NO
66968,Hunter, Kaye, Texas, (915) 555-7863, khunter@alumni.rouxacademy.com,2010,3.32, Fashion and Textile Design, NO
796892,Jacobson, Hong, Colorado, (719) 555-0033, hjacobson@alumni.rouxacademy.com,2001,3.78, Fashion and Textile Design, NO
149482,Gillespie, Tyree, Arizona, (480) 555-0178, tgillespie@alumni.rouxacademy.com,2003,3.46, Photography, NO
590035,Nash, Selina, Vermont, (802) 555-3033, snash@alumni.rouxacademy.com,2006,3.58, Fashion and Textile Design, NO
675408,Callahan, Marget, Illinois, (312) 555-2603, mcallahan2@alumni.rouxacademy.com,2005,2.42, Animation, NO
18191,Mendoza, Frederick, New Jersey, (862) 555-1156, fmendoza@alumni.rouxacademy.com,2005,2.75, Animation, NO
8209,Sanchez, Danae, Florida, (321) 555-3532, dsanchez@alumni.rouxacademy.com,2010,3.77, Photography, NO
405370,Gates, Anissa, New Jersey, (201) 555-4705, agates2@alumni.rouxacademy.com,2009,2.98, Fashion and Textile Design, YES
58562,Tucker, Edwina, South Carolina, (864) 555-0051, etucker@alumni.rouxacademy.com,2005,3.56, Fine Art and Visual Culture, YES
199128,Strickland, Charleen, Indiana, (260) 555-9926, cstrickland2@alumni.rouxacademy.com,2000,3.28, Photography, YES
880866,Jenkins, Brittni, Georgia, (470) 555-5356, bjenkins@alumni.rouxacademy.com,2002,2.73, Graphic Design, YES
272352,Green, Carlota, Hawaii, (808) 555-8111, cgreen@alumni.rouxacademy.com,2010,3.21, Graphic Design, NO
252224,Huber, Cyril, California, (707) 555-8984, chuber@alumni.rouxacademy.com,2003,2.07, Animation, YES
98490,Martin, Jacquelyne, Illinois, (630) 555-3436, jmartin@alumni.rouxacademy.com,2005,2.5, Graphic Design, NO
386871,Bender, Travis, Texas, (972) 555-2400, tbender@alumni.rouxacademy.com,2009,2.75, Animation, NO
745606,Kline, Jeanene, Michigan, (517) 555-9193, jkline@alumni.rouxacademy.com,2007,2.33, Graphic Design, NO
244782,Sheppard, Leighann, Ohio, (330) 555-9072, lsheppard2@alumni.rouxacademy.com,2003,3.2, Animation, YES
667825,Howe, Marcella, Texas, (432) 555-0801, mhowe@alumni.rouxacademy.com,2006,3.34, Graphic Design, NO
644816,Kinney, Brock, New York, (917) 555-9647, bkinney@alumni.rouxacademy.com,2007,3.23, Fashion and Textile Design, YES
391101,Shepherd, Freda, Texas, (832) 555-7909, fshepherd@alumni.rouxacademy.com,2010,2.78, Photography, NO
445958,Ball, Stephen, New York, (914) 555-3693, sball@alumni.rouxacademy.com,2008,2.82, Graphic Design, YES
750081,Snyder, Nga, California, (858) 555-9306, nsnyder@alumni.rouxacademy.com,2004,2.28, Graphic Design, YES
206603,Soto, Freeda, New Jersey, (908) 555-0743, fsoto@alumni.rouxacademy.com,2000,2.73, Graphic Design, YES
866048,Hopkins, Laurie, Missouri, (636) 555-9876, lhopkins@alumni.rouxacademy.com,2002,3.25, Photography, NO
658118,Hawkins, Dario, Michigan, (989) 555-7997, dhawkins@alumni.rouxacademy.com,2002,2.35, Fine Art and Visual Culture, YES
772631,Mcknight, Lonnie, South Carolina, (843) 555-9649, lmcknight@alumni.rouxacademy.com,2006,2.31, Graphic Design, YES
167686,Sosa, Edris, California, (530) 555-2785, esosa2@alumni.rouxacademy.com,2004,2.49, Fine Art and Visual Culture, YES
296612,Mathis, Stephen, Louisiana, (318) 555-4959, smathis@alumni.rouxacademy.com,2000,3.77, Graphic Design, YES
187710,Kennedy, Monserrate, Connecticut, (203) 555-1378, mkennedy2@alumni.rouxacademy.com,2004,3.81, Graphic Design, YES
475437,Castillo, Marissa, Louisiana, (318) 555-6133, mcastillo2@alumni.rouxacademy.com,2008,2.9, Photography, YES
488220,Snow, Isabelle, New Jersey, (862) 555-7395, isnow@alumni.rouxacademy.com,2002,2.17, Photography, NO
502030,Blackburn, Meagan, Michigan, (248) 555-0796, mblackburn@alumni.rouxacademy.com,2011,2.9, Graphic Design, NO
60610,Baird, Shalanda, Maryland, (301) 555-4981, sbaird@alumni.rouxacademy.com,2008,3.73, Graphic Design, YES
640745,Wall, Marlana, Michigan, (947) 555-8816, mwall@alumni.rouxacademy.com,2005,3.86, Photography, NO
738779,Dennis, Chrystal, Kansas, (785) 555-9565, cdennis2@alumni.rouxacademy.com,2001,2, Animation, YES
44532,Kramer, Lorenzo, Arizona, (520) 555-5199, lkramer@alumni.rouxacademy.com,2001,3.2, Animation, NO
461806,Cooper, Leslie, Minnesota, (763) 555-9255, lcooper@alumni.rouxacademy.com,2010,2.94, Photography, NO
635481,Dillard, Shayne, Iowa, (563) 555-9354, sdillard@alumni.rouxacademy.com,2009,2.38, Fashion and Textile Design, YES
430888,Hancock, Cameron, Minnesota, (320) 555-7917, chancock3@alumni.rouxacademy.com,2000,2.18, Fine Art and Visual Culture, NO
213377,Steele, Marcene, California, (818) 555-5584, msteele@alumni.rouxacademy.com,2010,2.25, Fine Art and Visual Culture, YES
836405,Witt, Charis, Florida, (772) 555-8823, cwitt2@alumni.rouxacademy.com,2007,3.09, Graphic Design, NO
260561,Eaton, Pamula, Oklahoma, (580) 555-2737, peaton@alumni.rouxacademy.com,2006,3.2, Fine Art and Visual Culture, YES
726947,Fulton, Gavin, Connecticut, (203) 555-7837, gfulton@alumni.rouxacademy.com,2003,2.63, Animation, YES
957742,Cardenas, Loyd, Virginia, (434) 555-1175, lcardenas@alumni.rouxacademy.com,2000,3.08, Graphic Design, YES
760607,Valentine, Gail, Minnesota, (612) 555-4191, gvalentine@alumni.rouxacademy.com,2008,3.62, Animation, NO
13655,Shaffer, Providencia, California, (949) 555-2802, pshaffer@alumni.rouxacademy.com,2003,2.7, Graphic Design, YES
466315,Beasley, Francisco, Washington, (360) 555-5347, fbeasley@alumni.rouxacademy.com,2004,2.23, Animation, YES
958339,Goodman, Elana, New Jersey, (551) 555-0293, egoodman@alumni.rouxacademy.com,2010,2.55, Fashion and Textile Design, NO
564463,Burgess, Roseanne, California, (562) 555-9446, rburgess@alumni.rouxacademy.com,2008,2.49, Fashion and Textile Design, NO
639811,Lindsey, Leo, Tennessee, (901) 555-7257, llindsey2@alumni.rouxacademy.com,2008,3.36, Fine Art and Visual Culture, YES
